id,name,category_id,part_type,engine_model,category_spec
19798,"Вкладыши шатунные R180, R157 0,00",2,parts,,Прочие запчасти
19799,Втулка вала почвофрезы мтз,2,parts,,Прочие запчасти
19800,Втулка оси картофелекопалки КК-540,2,parts,,Прочие запчасти
19801,Гайка для навесного оборудования,2,parts,,Прочие запчасти
19802,"Генератор МТ3-80, 82, дв. Д-230, 240, 242, 243, 245 (85 амп)",2,parts,,Прочие запчасти
19804,Гидроцилиндр отвала Уралец с РВД,2,parts,,Прочие запчасти
19805,"Головка цилиндра R195 / XT-15, в сборе",2,parts,,Прочие запчасти
19806,Груз колесный задний на трактор “Уралец” 180/220 (26 кг)/шт. сварной,2,parts,,Прочие запчасти
19807,Груз на колеса для ременных тракторов,2,parts,,Прочие запчасти
19808,Груз (Противовес) передний для ременных тракторов,2,parts,,Прочие запчасти
16791,Камера 9.50-24/ 8.3-24,2,parts,,"Колёса, шины, груза"
19811,"Груз (Противовес) 7,3 кг универсальный",2,parts,,Прочие запчасти
19813,Груз (утяжелитель) комплект на мотоблок,2,parts,,Прочие запчасти
19814,"Грунтозацеп ГЗ. 46-13 (МБ и МБ) с втулкой под круглый вал (d=37,5 см)",2,parts,,Прочие запчасти
19815,Грунтозацепы на мотокультиватор,2,parts,,Прочие запчасти
19816,Грунтозацепы Нева Угра Ока Салют (d=51 см),2,parts,,Прочие запчасти
19817,Держатель мотоблочный,2,parts,,Прочие запчасти
19818,Диск нижний КРМ-02.000/КРМ-01,2,parts,,Прочие запчасти
19819,Дуга безопасности Уралец 254 складная,2,parts,,Прочие запчасти
19820,Еж на втулке с удлинителями,2,parts,,Прочие запчасти
16792,Камера 9.50-32,2,parts,,"Колёса, шины, груза"
17120,Палец 60х9,2,parts,,Прочие запчасти
15704,Палец крепежный 25х130 экскаватора,2,parts,,Запчасти для навесного оборудования
15705,Палец фиксатор трансп.положения экскаватора d25 L=135,2,parts,,Запчасти для навесного оборудования
15706,Площадка опорная крепления гидрораспределителя 02Р40 / 03Р40 (КУН),2,parts,,Запчасти для навесного оборудования
17121,Палец 60х9,2,parts,,Прочие запчасти
15707,Болт М8х30 срезной картофелесажалки 2СМ-2,2,parts,,Запчасти для навесного оборудования
15708,Вал – эксцентрик ведущий картофелекопалки Н26,2,parts,,Запчасти для навесного оборудования
15709,Втулка оси КК-540,2,parts,,Запчасти для навесного оборудования
15710,Звездочка ведомая 6 зубьев (малая) картофелекопалки КК-540,2,parts,,Запчасти для навесного оборудования
15711,Звездочка ведущая 10 зубьев (большая) картофелекопалки КК-540,2,parts,,Запчасти для навесного оборудования
15712,"Звездочка картофелесажалки 2СМ-2 (20 зубьев, h=25 мм)",2,parts,,Запчасти для навесного оборудования
15713,"Звездочка картофелесажалки 2СМ-2 (20 зубьев, h=42 мм)",2,parts,,Запчасти для навесного оборудования
15714,Звено соединительное картофелекопалки КК-540,2,parts,,Запчасти для навесного оборудования
15715,Колесо опорное в сборе картофелекопалки Н26,2,parts,,Запчасти для навесного оборудования
15716,Колесо опорное в сборе картофелекопалки КК-540,2,parts,,Запчасти для навесного оборудования
15717,Лента приводная картофелесажалки КСМ,2,parts,,Запчасти для навесного оборудования
15718,Лента транспортерная большого конвейера картофелекопалки КК-1-540,2,parts,,Запчасти для навесного оборудования
