title,url,brand,category,stock,article,price,image_url,description
Указатель переднего поворота левый (нов) Xingtai 220HG,https://zip-agro.ru/ukazatel-perednego-povorota-levyj-nov-xingtai-220hg,Xingtai/Уралец,Запчасти,В наличии,12254ТР,285.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d183d0bad0b0d0b7d0b0d182d0b5d0bbd18c-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bfd0bed0b2d0bed180d0bed182d0b0-d0bbd0b5d0b2d18bd0b9-d0bd_60e41e5c78613-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Указатель переднего поворота правый (нов) Xingtai 220HG,https://zip-agro.ru/ukazatel-perednego-povorota-pravyj-nov-xingtai-220hg,Xingtai/Уралец,Запчасти,В наличии,12255ТР,285.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d183d0bad0b0d0b7d0b0d182d0b5d0bbd18c-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bfd0bed0b2d0bed180d0bed182d0b0-d0bfd180d0b0d0b2d18bd0b9_60e41e63317c3-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Указатель поворота передний Xingtai 120,https://zip-agro.ru/ukazatel-povorota-perednij-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,5685ТР,460.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d183d0bad0b0d0b7d0b0d182d0b5d0bbd18c-d0bfd0bed0b2d0bed180d0bed182d0b0-d0bfd0b5d180d0b5d0b4d0bdd0b8d0b9-xingtai-120_60e41e6a069a2-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Фара задняя в сборе (стоп) Xingtai,https://zip-agro.ru/fara-zadnyaya-v-sbore-stop-xingtai,Xingtai/Уралец,Запчасти,В наличии,,776.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d184d0b0d180d0b0-d0b7d0b0d0b4d0bdd18fd18f-d0b2-d181d0b1d0bed180d0b5-d181d182d0bed0bf-xingtai_60e41e7067458-170x170.jpeg,"Фара задняя в сборе (стоп) Xingtai
Габариты Д*Ш*В (мм) — 138*68*78
Вес (гр.) — 130
                 .."
Фара задняя дополнительная Xingtai 120,https://zip-agro.ru/fara-zadnyaya-dopolnitelnaya-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,6193ТР,792.35,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d184d0b0d180d0b0-d0b7d0b0d0b4d0bdd18fd18f-d0b4d0bed0bfd0bed0bbd0bdd0b8d182d0b5d0bbd18cd0bdd0b0d18f-xingtai-120_60e41e75694c9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Фара передняя Xingtai,https://zip-agro.ru/fara-perednyaya-xingtai,Xingtai/Уралец,Запчасти,В наличии,,1116.65,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d184d0b0d180d0b0-d0bfd0b5d180d0b5d0b4d0bdd18fd18f-xingtai_60e41e7ae49c2-170x170.jpeg,"Фара передняя Xingtai
Длина общая (мм) — 134
Высота общая (мм) — 103
Длина посадочного места (мм) — .."
Фара передняя в сборе Xingtai 120/224,https://zip-agro.ru/fara-perednyaya-v-sbore-xingtai-120224,Xingtai/Уралец,Запчасти,В наличии,,3137.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d184d0b0d180d0b0-d0bfd0b5d180d0b5d0b4d0bdd18fd18f-d0b2-d181d0b1d0bed180d0b5-xingtai-120-224_60e41e7fb1d50-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Фильтр воздушный в сборе Xingtai 120/160,https://zip-agro.ru/filtr-vozdushnyj-v-sbore-xingtai-120160,Xingtai/Уралец,Запчасти,В наличии,12A.51.100,3960.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d184d0b8d0bbd18cd182d180-d0b2d0bed0b7d0b4d183d188d0bdd18bd0b9-d0b2-d181d0b1d0bed180d0b5-xingtai-120-160_60e41e8a49bda-170x170.jpeg,"Фильтр воздушный в сборе Xingtai 120/160
                                                          .."
Фильтр воздушный в сборе Xingtai 180/224,https://zip-agro.ru/filtr-vozdushnyj-v-sbore-xingtai-180224,Xingtai/Уралец,Запчасти,В наличии,TY290.10.011,3339.60,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d184d0b8d0bbd18cd182d180-d0b2d0bed0b7d0b4d183d188d0bdd18bd0b9-d0b2-d181d0b1d0bed180d0b5-xingtai-180-224_60e4205158828-170x170.jpeg,"Фильтр воздушный в сборе Xingtai 180/224
Высота общая (мм) — 530
Межболтовое расстояние крепления (м.."
Фильтр масляный в сборе с клапаном Xingtai 120/224 (J0708A),https://zip-agro.ru/filtr-maslyanyj-v-sbore-s-klapanom-xingtai-120224-j0708a,Xingtai/Уралец,Запчасти,В наличии,J0708A,2640.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d184d0b8d0bbd18cd182d180-d0bcd0b0d181d0bbd18fd0bdd0b8d0b9-d0b2-d181d0b1d0bed180d0b5-d181-d0bad0bbd0b0d0bfd0b0d0bdd0bed0bc-xingtai-120-224-j07_60e42a5c13718-170x170.jpeg,"Фильтр масляний в сборе с клапаном — Xingtai 120-224 (J0708A). Размеры: H-…mm, Ø…mm. Вес: … гр.
   .."
"Фильтр топливный С0506С (С0506В) с крышкой в сборе DLH, TY295IT",https://zip-agro.ru/filtr-toplivnyj-s0506s-s0506v-s-kryshkoj-v-sbore-dlh-ty295it,Xingtai/Уралец,Запчасти,В наличии,,1190.00,https://zip-agro.ru/image/cache/catalog/product/urales/c0506c-170x170.jpg,Применимость:Минитратора с двигателем DLH и TY295ITВнутри стоит фильтр:Фильтрующий элемент топливный..
Фильтр топливный в сборе Xingtai 120/224 (C0506C-0010),https://zip-agro.ru/filtr-toplivnyj-v-sbore-xingtai-120224-c0506c-0010,Xingtai/Уралец,Запчасти,В наличии,C0506C-0010,1320.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d184d0b8d0bbd18cd182d180-d182d0bed0bfd0bbd0b8d0b2d0bdd18bd0b9-d0b2-d181d0b1d0bed180d0b5-xingtai-120-224-c0506c-0010_60e42ab0d76ab-170x170.jpeg,"Фильтр топливный в сборе (в корпусе) — Xingtai 120-224 (C0506C-0010). Размеры: H-…mm, Ø…mm. Вес: … г.."
Фильтрующий элемент масляный Xingtai 120/224 (J0708A),https://zip-agro.ru/filtruyuschij-element-maslyanyj-xingtai-120224-j0708a,Xingtai/Уралец,Запчасти,В наличии,,220.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d184d0b8d0bbd18cd182d180d183d18ed189d0b8d0b9-d18dd0bbd0b5d0bcd0b5d0bdd182-d0bcd0b0d181d0bbd18fd0bdd18bd0b9-xingtai-120-224-j0708a_60e42acd93d69-170x170.jpeg,"Фильтрующий элемент масляный XINGTAI 120-224 (J0708A )
Длина (мм) — 80
Диаметр наружный (мм) — 68
Ди.."
Фильтрующий элемент топливный Xingtai 120/224 (C0506C-0010),https://zip-agro.ru/filtruyuschij-element-toplivnyj-xingtai-120224-c0506c-0010,Xingtai/Уралец,Запчасти,В наличии,,220.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d184d0b8d0bbd18cd182d180d183d18ed189d0b8d0b9-d18dd0bbd0b5d0bcd0b5d0bdd182-d182d0bed0bfd0bbd0b8d0b2d0bdd18bd0b9-xingtai-120-224-c0506c-0010_60e42b504e354-170x170.jpeg,"Фильтрующий элемент топливный XINGTAI 120-224 (C0506C-0010 )
Длина (мм) — 55
Диаметр наружный (мм) —.."
Фланец нижнего патрубка радиатора Xingtai 120,https://zip-agro.ru/flanets-nignego-patrubka-radiatora-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT12А.02.120,463.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d184d0bbd0b0d0bdd0b5d186-d0bdd0b8d0b6d0bdd0b5d0b3d0be-d0bfd0b0d182d180d183d0b1d0bad0b0-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-xingtai-120_60e41e8ee4a2e-170x170.jpeg,"Фланец нижнего патрубка радиатора XT120
Диаметр (мм) — 42
Расстояние межболтовое (мм) — 61
Высота (м.."
Флянец соединительный Xingtai,https://zip-agro.ru/flyanets-soedinitelnyj-xingtai,Xingtai/Уралец,Запчасти,В наличии,14.36.102-1,620.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d184d0bbd18fd0bdd0b5d186-d181d0bed0b5d0b4d0b8d0bdd0b8d182d0b5d0bbd18cd0bdd18bd0b9-xingtai_60e41e9453d0a-170x170.jpeg,"Флянец соединительный Xingtai
Расстояние межболтовое (мм) — 80
Количество шлицов (шт.) — 6
Диамет.."
Форсунка в сборе L-155 мм DL190-12 Xingtai 120,https://zip-agro.ru/forsunka-v-sbore-l-155-mm-dl190-12-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,42.19.100,3830.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d184d0bed180d181d183d0bdd0bad0b0-d0b2-d181d0b1d0bed180d0b5-l-155mm-dl190-12-xingtai-120_60e42b0a7ba99-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Цапфа левая Xingtai 120/220,https://zip-agro.ru/tsapfa-levaya-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.31.013,1773.30,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d186d0b0d0bfd184d0b0-d0bbd0b5d0b2d0b0d18f-xingtai-120-220_60e41e99d0735-170x170.jpeg,"Цапфа левая Xingtai 120/220
Диаметр (мм) — 30/20/16/25
Вес (гр.) — 1708
                            .."
Цапфа поворотная левая Xingtai 120/220,https://zip-agro.ru/tsapfa-povorotnaya-levaya-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,220.31.107L,2017.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d186d0b0d0bfd184d0b0-d0bfd0bed0b2d0bed180d0bed182d0bdd0b0d18f-d0bbd0b5d0b2d0b0d18f-xingtai-120-220_60e41e9ea89fc-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Цапфа правая Xingtai 120/220,https://zip-agro.ru/tsapfa-pravaya-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.31.014,1799.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d186d0b0d0bfd184d0b0-d0bfd180d0b0d0b2d0b0d18f-xingtai-120-220_60e41ea37ba5f-170x170.jpeg,"Цапфа правая Xingtai 120/220
Диаметр (мм) — 30/20/30/25
Вес (гр.) — 1724
                           .."
Цепь ограничительная в сборе Xingtai 120,https://zip-agro.ru/tsep-ogranichitelnaya-v-sbore-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT16.56.014,1311.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d186d0b5d0bfd18c-d0bed0b3d180d0b0d0bdd0b8d187d0b8d182d0b5d0bbd18cd0bdd0b0d18f-d0b2-d181d0b1d0bed180d0b5-xingtai-120_60e41ea8485c2-170x170.jpeg,"Цепь ограничительная в сборе Xingtai 120
Длина средней части (мм) — 120
Резьба — М21
Вес (гр.) — 840.."
Цилиндр гидравлический Xingtai 240/244,https://zip-agro.ru/tsilindr-gidravlicheskij-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.55.102,2672.60,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d186d0b8d0bbd0b8d0bdd0b4d180-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-xingtai-240-244_60e41ead15766-170x170.jpeg,"Цилиндр гидравлический Xingtai 240/244
Диаметр наружный (мм) — 81
Диаметр внутренний (мм) — 63
Высот.."
Цилиндр гидравлический в сборе (нового образца) Xingtai 120-220,https://zip-agro.ru/tsilindr-gidravlicheskij-v-sbore-novogo-obraztsa-xingtai-120-220,Xingtai/Уралец,Запчасти,В наличии,14.55.319 /14.55.123,4170.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d186d0b8d0bbd0b8d0bdd0b4d180-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b2-d181d0b1d0bed180d0b5-d0bdd0bed0b2d0bed0b3_60e41eb1cb93a-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Цилиндр гидравлический в сборе (старого образца) Xingtai 120,https://zip-agro.ru/tsilindr-gidravlicheskij-v-sbore-starogo-obraztsa-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,14.55.319,3640.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d186d0b8d0bbd0b8d0bdd0b4d180-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b2-d181d0b1d0bed180d0b5-d181d182d0b0d180d0be_60e4205615369-170x170.jpeg,"Цилиндр гидравлический  в сборе (старого образца) Xingtai 120 (Без штока)
Вес (гр.) — 3800
       .."
Шестерня 1-й передачи задн хода неподвижная Z-42 Xingtai 120/220,https://zip-agro.ru/shesternya-1-j-peredachi-zadn-hoda-nepodvignaya-z-42-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.137,1943.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d188d0b5d181d182d0b5d180d0bdd18f-1-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0b7d0b0d0b4d0bd-d185d0bed0b4d0b0-d0bdd0b5d0bfd0bed0b4d0b2d0b8d0b6_60e41ebbdb6f6-170x170.jpeg,"Шестерня 1 передачи заднего хода неподвижная Z-42 Xingtai 120-220 (нового образца)
Диаметр наружный .."
"Шестерня 1/3-й передачи L-160 мм, Z-20/26/31 Xingtai 224/244",https://zip-agro.ru/shesternya-13-j-peredachi-l-160-mm-z-202631-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,180.37.306,3528.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d188d0b5d181d182d0b5d180d0bdd18f-1-3-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-l-160mm-z-20-26-31-xingtai-224-244_60e41ec09d643-170x170.jpeg,"Шестерня 1/3 передачи Z-20/26/31 Xingtai 224/244
Диаметр внутренний (мм) — 33
Диаметр наружный (мм) .."
Шестерня 2/3-й передачи Xingtai 240/244,https://zip-agro.ru/shesternya-23-j-peredachi-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,180.37.320,2282.75,https://zip-agro.ru/image/cache/catalog/zapshasti/9/8057-1-170x170.JPEG,"Шестерня 2/3 передачи Xingtai 240/244
Диаметр (мм) — 50
Количество шлицов (шт.) — 16
Диаметр под шли.."
Шестерня 2/3-й передачи неподвижная Z-24/30 Xingtai 120/220,https://zip-agro.ru/shesternya-23-j-peredachi-nepodvignaya-z-2430-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.135,2910.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d188d0b5d181d182d0b5d180d0bdd18f-d0bdd0b5d0bfd0bed0b4d0b2d0b8d0b6d0bdd0b0d18f-2-3-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-24-30-xingtai-120-220_60e41f2dc95c2-170x170.jpeg,"Шестерня неподвижная 2/3 передачи Z-24/30 Xingtai 120/220
Диаметр (мм) — 28
Количество зубьев (шт..."
Шестерня 2/3-й передачи неподвижная Z-24/32 Xingtai 120,https://zip-agro.ru/shesternya-23-j-peredachi-nepodvignaya-z-2432-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,16.37.135,2850.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d188d0b5d181d182d0b5d180d0bdd18f-d0b2d182d0bed180d0bed0b9-d0b8-d182d180d0b5d182d0b5d0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0bdd0b5d0bf_60e41ed8ae024-170x170.jpeg,"Шестерня второй и третей передачи неподвижная Z-24/32 Xingtai 120
Диаметр (мм) — 28
Количество зуб.."
Шестерня 2/3-й передачи подвижная Z-6/25/33 Xingtai 120/220,https://zip-agro.ru/shesternya-23-j-peredachi-podvignaya-z-62533-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.136,2390.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d188d0b5d181d182d0b5d180d0bdd18f-d0bfd0bed0b4d0b2d0b8d0b6d0bdd0b0d18f-2-3-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-6-25-33-xingtai-120-220_60e41f380e837-170x170.jpeg,"Шестерня подвижная 2/3 передачи Z-6/25/33 Xingtai 120/220
Диаметр (мм) — 45
Количество шлицов (шт.) .."
Шестерня 2/3-й передачи подвижная Z-6/27/33 Xingtai 120/220,https://zip-agro.ru/shesternya-23-j-peredachi-podvignaya-z-62733-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.136,2390.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d188d0b5d181d182d0b5d180d0bdd18f-d0bfd0bed0b4d0b2d0b8d0b6d0bdd0b0d18f-2-3-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-6-27-33-xingtai-120-220_60e41f3cd9a17-170x170.jpeg,"Шестерня подвижная 2/3 передачи Z-6/27/33 Xingtai 120/220
Диаметр (мм) — 45
Количество шлицов (шт.) .."
"Шестерня L-170 мм, Z-20/15/20 Xingtai 224/244",https://zip-agro.ru/shesternya-l-170-mm-z-201520-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,150.37.209,2214.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d188d0b5d181d182d0b5d180d0bdd18f-l-170mm-z-20-15-20-xingtai-224-244_60e41ec56f67a-170x170.jpeg,"Шестерня L-170mm, Z-20/15/20 Xingtai 224/244
Диаметр (мм) — 35
Количество шлицов (шт.) — 20
Диаметр .."
Шестерня Z-16/19 Xingtai 240/244,https://zip-agro.ru/shesternya-z-1619-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,180.37.318,785.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d188d0b5d181d182d0b5d180d0bdd18f-z-16-19-xingtai-240-244_60e41eca1b6c2-170x170.jpeg,"Шестерня Z-16/19 Xingtai 240/244
Количество шлицов (шт.) — 16
Диаметр под шлицы (мм) — 30
Количество.."
Шестерня Z-16/40 Xingtai 224/244,https://zip-agro.ru/shesternya-z-1640-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,180.37.328,1624.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d188d0b5d181d182d0b5d180d0bdd18f-z-16-40-xingtai-224-244_60e41ecf036c6-170x170.jpeg,"Шестерня Z-16/40 Xingtai 224/244
Количество шлицов (шт.) — 16
Диаметр под шлицы (мм) — 30
Количество.."
Шестерня вала отбора мощности Z-35 Xingtai 120/220,https://zip-agro.ru/shesternya-vala-otbora-moschnosti-z-35-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.304,2550.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d188d0b5d181d182d0b5d180d0bdd18f-d0b2d0b0d0bbd0b0-d0bed182d0b1d0bed180d0b0-d0bcd0bed189d0bdd0bed181d182d0b8-z-35-xingtai-120-220_60e4205fdb1f4-170x170.jpeg,"Шестерня вала отбора мощности Z-35 Xingtai 120-220
Диаметр наружный (мм) — 91,3
Диаметр внутренний.."
Шестерня ведомая конечной передачи Z-8/67 Xingtai 224/244,https://zip-agro.ru/shesternya-vedomaya-konechnoj-peredachi-z-867-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,16.37.153-67,3666.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d188d0b5d181d182d0b5d180d0bdd18f-d0b2d0b5d0b4d0bed0bcd0b0d18f-d0bad0bed0bdd0b5d187d0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-8-67-xin_60e41ed3cf7ac-170x170.jpeg,"Шестерня ведомая конечной передачи Z-8/67 Xingtai 224/244
Диаметр (мм) — 245
Количество шлицов (шт.).."
Шестерня гидромуфты Z-8 Xingtai 224/244,https://zip-agro.ru/shesternya-gidromufty-z-8-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,150.37.221,1674.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d188d0b5d181d182d0b5d180d0bdd18f-d0b3d0b8d0b4d180d0bed0bcd183d184d182d18b-z-8-xingtai-224-244_60e41ede269a6-170x170.jpeg,"Муфта (шестерня) дифференциала подвижная Z-4/8 Xingtai 224/244
Диаметр (мм) — 72
Количество шлицов (.."
Шестерня дифференциала Z-20/20 Xingtai 240/244,https://zip-agro.ru/shesternya-differentsiala-z-2020-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.37.202,1722.70,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d188d0b5d181d182d0b5d180d0bdd18f-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8d0b0d0bbd0b0-z-20-20-xingtai-240-244_60e41ee304028-170x170.jpeg,"Шестерня дифференциала Z-20/20 Xingtai 240/244
Диаметр (мм) — 42
Количество шлицов (шт.) — 20
Диамет.."
Шестерня дифференциала большая Z-16/20/43 Xingtai 224/244,https://zip-agro.ru/shesternya-differentsiala-bolshaya-z-162043-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,180.37.303,2303.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d188d0b5d181d182d0b5d180d0bdd18f-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8d0b0d0bbd0b0-d0b1d0bed0bbd18cd188d0b0d18f-z-16-20-43-xingtai-224-244_60e41ee7ce160-170x170.jpeg,"Шестерня дифференциала большая Z-16/20/43 Xingtai 224/244
Диаметр наружный (мм) — 113
Диаметр по вну.."
Шестерня дифференциала неподвижная Z-8 Xingtai 224/244,https://zip-agro.ru/shesternya-differentsiala-nepodvignaya-z-8-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,150.37.225,1674.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d188d0b5d181d182d0b5d180d0bdd18f-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8d0b0d0bbd0b0-d0bdd0b5d0bfd0bed0b4d0b2d0b8d0b6d0bdd0b0d18f-z-8-x_60e41eecd4e0c-170x170.jpeg,"Муфта (шестерня) дифференциала неподвижная Z-4/8 Xingtai 224/244
Диаметр (мм) — 79
Количество шлицов.."
Шестерня дополнительной передачи подвижная Z-6/37 Xingtai 120/220,https://zip-agro.ru/shesternya-dopolnitelnoj-peredachi-podvignaya-z-637-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.112,2640.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d188d0b5d181d182d0b5d180d0bdd18f-d0b4d0bed0bfd0bed0bbd0bdd0b8d182d0b5d0bbd18cd0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0bfd0be_60e41ef1c5224-170x170.jpeg,"Шестерня дополнительной передачи подвижная Z-19/37 Xingtai 120/220
Диаметр (мм) — 95 / 50,5 / 44
Ш.."
Шестерня задней передачи Z-16/24 Xingtai 120/220,https://zip-agro.ru/shesternya-zadnej-peredachi-z-1624-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10.37.188,2230.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d188d0b5d181d182d0b5d180d0bdd18f-d0b7d0b0d0b4d0bdd0b5d0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-16-24-xingtai-120-220_60e41ef7e0ae9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Шестерня задней передачи Z-22 Xingtai 224/244,https://zip-agro.ru/shesternya-zadnej-peredachi-z-22-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,180.37.308,1841.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d188d0b5d181d182d0b5d180d0bdd18f-d0b7d0b0d0b4d0bdd0b5d0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-z-22-xingtai-224-244_60e41efccff10-170x170.jpeg,"Шестерня задней передачи Z-22 Xingtai 224/244
Диаметр внутренний (мм) — 25
Диаметр наружный (мм) — 3.."
Шестерня конечной  передачи ведомая Z-40 Xingtai 120,https://zip-agro.ru/shesternya-konechnoj-peredachi-vedomaya-z-40-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,16.37.153-40,3520.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d188d0b5d181d182d0b5d180d0bdd18f-d0bad0bed0bdd0b5d187d0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0b2d0b5d0b4d0bed0bcd0b0d18f-z-40-xing_60e41f0253cd5_1-170x170.jpeg,"Шестерня конечной  передачи ведомая Z-40 Xingtai 120
Количество шлицов (шт.) — 6
Диаметр под шлицы.."
Шестерня конечной передачи ведомая Z-46 Xingtai 120,https://zip-agro.ru/shesternya-konechnoj-peredachi-vedomaya-z-46-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,16.37.153-46,3880.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d188d0b5d181d182d0b5d180d0bdd18f-d0bad0bed0bdd0b5d187d0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0b2d0b5d0b4d0bed0bcd0b0d18f-z-46-xingt_60e41f0823412-170x170.jpeg,"Шестерня конечной передачи ведомая Z-46 Xingtai 120
Количество шлицов (шт.) — 6
Диаметр под шлицы (м.."
Шестерня конечной передачи ведомая Z-53 Xingtai 120,https://zip-agro.ru/shesternya-konechnoj-peredachi-vedomaya-z-53-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,16.37.153-53,3230.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d188d0b5d181d182d0b5d180d0bdd18f-d0bad0bed0bdd0b5d187d0bdd0bed0b9-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-d0b2d0b5d0b4d0bed0bcd0b0d18f-z-53-xingt_60e41f0e47f94-170x170.jpeg,"Шестерня конечной передачи ведомая Z-53 Xingtai 120
Диаметр шестерни (мм) — 190
                    .."
Шестерня коническая заднего моста главная пара Z-41 Z-6/10 L-230 мм Xingtai,https://zip-agro.ru/shesternya-konicheskaya-zadnego-mosta-glavnaya-para-z-41-z-610-l-230-mm-xingtai,Xingtai/Уралец,Запчасти,В наличии,16.37.140+16.37.140,10690.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d188d0b5d181d182d0b5d180d0bdd18f-d0bad0bed0bdd0b8d187d0b5d181d0bad0b0d18f-d0b7d0b0d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-d0b3d0bb_60e41f1340357-170x170.jpeg,Шестерня коническая ведущая + ведомая заднего моста (главная пара) нового образца Xingtai 120-220   ..
